url,label,hostname,domain_age_days,domain_lifespan_days,has_ssl,cert_issuer,cert_validity_days
xyzscripts.com,0,xyzscripts.com,5319,5479,1,Google Trust Services,90
surveymonkey.co.uk,0,surveymonkey.co.uk,7886,8401,1,Amazon,395
https://ur0.jp/kUzOb,1,ur0.jp,1622,1845,1,Let's Encrypt,89
https://pub-614b6a8544664ad7845f0c49488560a3.r2.dev/bins.htm,1,pub-614b6a8544664ad7845f0c49488560a3.r2.dev,-1,-1,0,None,-1
lottopcso.com,0,lottopcso.com,2441,2557,1,Google Trust Services,90
schlundtech.de,0,schlundtech.de,-1,-1,1,DigiCert Inc,364
bolt.new,0,bolt.new,-1,-1,1,Google Trust Services,90
omkc.ru,0,omkc.ru,-1,-1,1,GlobalSign nv-sa,396
https://attmailupdate.ukit.me/,1,attmailupdate.ukit.me,3202,3287,1,GoGetSSL,395
t-ipconnect.de,0,t-ipconnect.de,-1,-1,0,None,-1
https://bafybeigyowrqkcpaqpibi2xgmf3jeyjymm7mn5glttsqukcy4adpo3uoie.ipfs.infura-ipfs.io,1,bafybeigyowrqkcpaqpibi2xgmf3jeyjymm7mn5glttsqukcy4adpo3uoie.ipfs.infura-ipfs.io,2058,2192,0,None,-1
https://lite.evernote.com/note/51a69dfd-dc47-c356-494f-08878fa41e94,1,lite.evernote.com,9373,10958,1,Certainly,29
https://bit.ly/48pqdQl,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://a6u4s5d76f87g9gyirfqzjm6ilo8ei57tfy57tdh46yu5fs.teemill.com/,1,a6u4s5d76f87g9gyirfqzjm6ilo8ei57tfy57tdh46yu5fs.teemill.com,3710,4749,1,Google Trust Services,89
firstmail.ltd,0,firstmail.ltd,-1,-1,1,GlobalSign nv-sa,396
https://confirm-support-iinfo.start.page/,1,confirm-support-iinfo.start.page,-1,-1,1,Google Trust Services,90
jneurosci.org,0,jneurosci.org,-1,-1,0,None,-1
grocerycrew.com,0,grocerycrew.com,3546,3653,1,Let's Encrypt,89
https://tdefiban.web.app/,1,tdefiban.web.app,-1,-1,1,Google Trust Services,89
opga036.com,0,opga036.com,1330,1461,1,Google Trust Services,90
hzshudian.com,0,hzshudian.com,-1,-1,0,None,-1
https://vnreintka9.firebaseapp.com/,1,vnreintka9.firebaseapp.com,-1,-1,1,Google Trust Services,89
globus.ru,0,globus.ru,10566,10609,1,Google Trust Services,90
https://app2.mockplus.com/e/-_GYCTbkz,1,app2.mockplus.com,-1,-1,1,"DigiCert, Inc.",387
gamevui.vn,0,gamevui.vn,-1,-1,1,Google Trust Services,90
https://185.187.56.126/,1,185.187.56.126,-1,-1,0,None,-1
https://server-109573.square.site/,1,server-109573.square.site,-1,-1,1,Let's Encrypt,89
ecowitt.net,0,ecowitt.net,-1,-1,1,"DigiCert, Inc.",364
https://l.ead.me/bfJcez,1,l.ead.me,3621,4018,1,Amazon,394
canal26.com,0,canal26.com,-1,-1,1,Amazon,394
https://ln.run/JcK6O?caixa.com.br,1,ln.run,-1,-1,1,Google Trust Services,90
driverpack.io,0,driverpack.io,-1,-1,1,GlobalSign nv-sa,396
https://impayeulys-fr.com/,1,impayeulys-fr.com,-1,-1,0,None,-1
https://new.express.adobe.com/webpage/kz4V6DarBjH7v,1,new.express.adobe.com,14185,14425,1,Amazon,394
aaxxgames.com,0,aaxxgames.com,448,730,1,Google Trust Services,90
aadl.dz,0,aadl.dz,-1,-1,0,None,-1
https://bit.ly/3YjfPpU,1,bit.ly,-1,-1,1,DigiCert Inc,364
minimed.eu,0,minimed.eu,-1,-1,0,None,-1
https://qrco.de/bfMRBN,1,qrco.de,-1,-1,1,Amazon,394
https://survey.zigpoll.com/2wtMRX2mLdow3MLGB/2wtMTCNFygXxAXuv9,1,survey.zigpoll.com,2371,2557,1,Google Trust Services,90
udemycdn.com,0,udemycdn.com,4660,4748,0,None,-1
https://sbisec-co.lnjklm.com/ETGate/?sbisec=0slzq4ww1zG3wD01wqx5SvdT,1,sbisec-co.lnjklm.com,5945,6209,0,None,-1
tyler-brown.com,0,tyler-brown.com,2570,2922,1,Google Trust Services,90
signicat.com,0,signicat.com,-1,-1,1,Let's Encrypt,89
mercadoshops.com.br,0,mercadoshops.com.br,6205,6574,1,Amazon,394
wgtn.ac.nz,0,wgtn.ac.nz,-1,-1,1,DigiCert Inc,387
medicinenet.com,0,medicinenet.com,-1,-1,1,Let's Encrypt,89
https://infonet.md/css/c3RnYW1iaWxsQGdmZ3JvdXAudXM,1,infonet.md,-1,-1,0,None,-1
ysscores.com,0,ysscores.com,1328,1461,1,Google Trust Services,90
https://vpass-jp.smkcvipakisgurujp.top/RnJeAX,1,vpass-jp.smkcvipakisgurujp.top,2,365,0,None,-1
https://goo.by/LeZqET,1,goo.by,3136,3287,1,Google Trust Services,90
https://qrco.de/bfKP9B,1,qrco.de,-1,-1,1,Amazon,394
https://centralnationalaccess.weebly.com/,1,centralnationalaccess.weebly.com,7113,7304,0,None,-1
frgimages.com,0,frgimages.com,4620,4748,1,Let's Encrypt,89
nseindia.com,0,nseindia.com,-1,-1,1,DigiCert Inc,92
https://vmi-mysti.firebaseapp.com/,1,vmi-mysti.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://new.express.adobe.com/webpage/qCUXSpVtTHcn4,1,new.express.adobe.com,14185,14425,1,Amazon,394
helix.ru,0,helix.ru,8773,9131,1,GlobalSign nv-sa,396
lu.lv,0,lu.lv,-1,-1,1,Let's Encrypt,89
https://bit.ly/3XwEcjI,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://case1009621986519654153220.firebaseapp.com/,1,case1009621986519654153220.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://sleupdatehub.ukit.me/,1,sleupdatehub.ukit.me,-1,-1,1,GoGetSSL,395
barbarabang.co,0,barbarabang.co,-1,-1,1,Google Trust Services,90
gifi.fr,0,gifi.fr,8633,8766,1,Google Trust Services,90
https://qrco.de/bfMuFA,1,qrco.de,-1,-1,1,Amazon,394
littleboxindia.com,0,littleboxindia.com,1328,1461,1,Google Trust Services,90
https://q-r.to/bfJNJD,1,q-r.to,-1,-1,1,Amazon,394
rdcpix.com,0,rdcpix.com,6516,6575,0,None,-1
ruten.com.tw,0,ruten.com.tw,6987,7304,1,Sectigo Limited,396
https://t.co/YgBUGImFYQ,1,t.co,5624,5843,1,Let's Encrypt,89
axonix.com,0,axonix.com,-1,-1,1,Amazon,395
apteka911.ua,0,apteka911.ua,-1,-1,1,Sectigo Limited,379
https://banrural-en-linea.biz.site/,1,banrural-en-linea.biz.site,1791,1825,1,Microsoft Corporation,180
drafthouse.com,0,drafthouse.com,-1,-1,1,Google Trust Services,90
fprcofwrwz.cyou,0,fprcofwrwz.cyou,-1,-1,0,None,-1
https://ipfs.io/ipfs/QmVfP63ow35CbBjqPCRFxjy8yrjPFAieg99K6ZNMpsXG9j,1,ipfs.io,4143,4383,1,Google Trust Services,90
https://bordereau-mrelay.com/as.php,1,bordereau-mrelay.com,9,365,0,None,-1
https://agrrzty.firebaseapp.com/,1,agrrzty.firebaseapp.com,-1,-1,0,None,-1
jaya9bangladesh.com,0,jaya9bangladesh.com,1001,1096,1,Google Trust Services,90
https://emailcput.weebly.com/,1,emailcput.weebly.com,7113,7304,1,Let's Encrypt,89
api-alliance.com,0,api-alliance.com,4095,4383,0,None,-1
https://tinyurl.com/yc79t5a8,1,tinyurl.com,8635,9862,1,Google Trust Services,90
hubspotfeedback.com,0,hubspotfeedback.com,2831,2922,0,None,-1
https://pub-69d55c69b7254cd598556ce950182c14.r2.dev/ilxc.html,1,pub-69d55c69b7254cd598556ce950182c14.r2.dev,-1,-1,1,Let's Encrypt,89
scalapay.com,0,scalapay.com,2140,4749,1,Let's Encrypt,89
faceunity.com,0,faceunity.com,3459,4383,0,None,-1
https://qrco.de/bfIzW4,1,qrco.de,-1,-1,1,Amazon,394
https://biglobewemail3s.weebly.com/,1,biglobewemail3s.weebly.com,7113,7304,0,None,-1
wpmet.com,0,wpmet.com,2261,4018,1,Google Trust Services,90
https://pajobupdate14.wixsite.com/my-site-1,1,pajobupdate14.wixsite.com,-1,-1,0,None,-1
https://bit.ly/3PfCD4p,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://sites.google.com/view/mouadkora/,1,sites.google.com,10230,11322,1,Google Trust Services,83
lth.se,0,lth.se,-1,-1,1,Let's Encrypt,89
https://l.ead.me/bfNGQ4,1,l.ead.me,3621,4018,1,Amazon,394
24bdbajee.com,0,24bdbajee.com,-1,-1,1,Google Trust Services,90
sitesearch360.com,0,sitesearch360.com,-1,-1,1,Google Trust Services,90
wjx.cn,0,wjx.cn,-1,-1,1,DigiCert Inc,387
https://loginmicrosoftonlinecom.myportfolio.com/,1,loginmicrosoftonlinecom.myportfolio.com,-1,-1,1,Let's Encrypt,89
incapsecuredns.net,0,incapsecuredns.net,-1,-1,0,None,-1
deeplol.gg,0,deeplol.gg,-1,-1,1,Amazon,394
https://qrco.de/bfLJeH,1,qrco.de,-1,-1,1,Amazon,394
fry99.cc,0,fry99.cc,443,730,1,Google Trust Services,90
cvedetails.com,0,cvedetails.com,5618,5844,1,Google Trust Services,90
24-7pressrelease.com,0,24-7pressrelease.com,7710,9557,1,Google Trust Services,90
dailyrazor.com,0,dailyrazor.com,7687,8035,1,DigiCert Inc,366
https://cywjl.cn/Login/,1,cywjl.cn,-1,-1,0,None,-1
discordapp.net,0,discordapp.net,3688,4018,0,None,-1
ngxcld.com,0,ngxcld.com,-1,-1,0,None,-1
https://qrco.de/bfO1qd,1,qrco.de,-1,-1,1,Amazon,394
https://pub-e3bfeaa6bcd34e0dadf2c3380a0824f3.r2.dev/jhgfdqwe.html,1,pub-e3bfeaa6bcd34e0dadf2c3380a0824f3.r2.dev,-1,-1,0,None,-1
https://l.ead.me/bfUYy3,1,l.ead.me,3621,4018,1,Amazon,394
horsereality.com,0,horsereality.com,5167,5479,1,Let's Encrypt,89
rackco.net,0,rackco.net,-1,-1,0,None,-1
http://tonkeeper-wallet.vercel.app,1,tonkeeper-wallet.vercel.app,-1,-1,0,None,-1
pelota-libre.net,0,pelota-libre.net,432,730,1,Google Trust Services,90
https://qrco.de/bfFZw4,1,qrco.de,-1,-1,1,Amazon,394
https://bafkreihbvwtoqwbdrumzcx3onrbybyobhko6vp3w7v4vhwokeea324tbky.ipfs.dweb.link/,1,bafkreihbvwtoqwbdrumzcx3onrbybyobhko6vp3w7v4vhwokeea324tbky.ipfs.dweb.link,3128,3287,1,Let's Encrypt,89
thrillophilia.com,0,thrillophilia.com,6155,8766,1,"GoDaddy.com, Inc.",397
https://exurhwsjte3ukq47zuts4rorwxvcgosk6nx5slzx5wchrcj4hpdq.arweave.net/JekT2kmZN0VDn80nLkXRteojOkrzb9kvN-2EeIk8O8c,1,exurhwsjte3ukq47zuts4rorwxvcgosk6nx5slzx5wchrcj4hpdq.arweave.net,2793,2922,1,Let's Encrypt,89
https://www.compusur.pe,1,www.compusur.pe,-1,-1,1,Let's Encrypt,89
sawanew.com,0,sawanew.com,38,365,1,Google Trust Services,90
ehrms.nic.in,0,ehrms.nic.in,7574,7669,1,Let's Encrypt,89
adsbexchange.com,0,adsbexchange.com,3633,4749,1,Let's Encrypt,89
e-volution.ai,0,e-volution.ai,-1,-1,1,Let's Encrypt,89
glomex.com,0,glomex.com,10390,10593,1,Amazon,393
https://seunelvis1.github.io/NetflixClone1.github.io/,1,seunelvis1.github.io,-1,-1,0,None,-1
https://billingccways.weebly.com/,1,billingccways.weebly.com,7113,7304,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vSVGiKcWe_lMt_Wx0wxGE3myT6WPerOqpxn9gj9ZKbUoqmn5pCPqaII9uUTE315TSX7js9o73spFEoY/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
fixedfold.com,0,fixedfold.com,-1,-1,1,Let's Encrypt,89
lnearn.com,0,lnearn.com,-1,-1,0,None,-1
https://q-r.to/bfcX1i,1,q-r.to,-1,-1,1,Amazon,394
pinterest.ca,0,pinterest.ca,3425,3652,1,DigiCert Inc,391
https://pay.ganhe-ja.online/v7R0glo05AzGVr9,1,pay.ganhe-ja.online,49,365,0,None,-1
clobberprocurertightwad.com,0,clobberprocurertightwad.com,489,730,0,None,-1
mcmaster.ca,0,mcmaster.ca,9099,11497,1,Sectigo Limited,391
sofascore.com,0,sofascore.com,4873,5844,1,Let's Encrypt,89
https://remondrebezere.firebaseapp.com/,1,remondrebezere.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://docs.google.com/presentation/d/e/2PACX-1vSyjcfz6m2iwG1tY-KdcuQ-CIZambNd3tHNw3IA0ESKDPLjhy7vqwQAChwQtI_mT3qvPf8w0n2m7wal/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
coolzcloud.com,0,coolzcloud.com,2019,2922,0,None,-1
https://l.ead.me/bfJLy2,1,l.ead.me,3621,4018,1,Amazon,394
https://wesdiomplayrut.weebly.com/,1,wesdiomplayrut.weebly.com,7113,7304,0,None,-1
https://hollingworld.firebaseapp.com/,1,hollingworld.firebaseapp.com,-1,-1,1,Google Trust Services,89
klarnaservices.com,0,klarnaservices.com,2982,3287,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vQW6njIl5-q8gZFLYKAzWH_RBe9NOMGk95UPGhgo26xc3uh87B4ZDhHzizrOXG6NdLK_Go491ZLJyEA/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://allegrolokalnie.pl-oferta346128.icu,1,allegrolokalnie.pl-oferta346128.icu,-1,-1,1,Google Trust Services,90
https://q-r.to/bfFflY,1,q-r.to,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vS8VPUXO3cYoAxgybGkyFY9-3Gt1IMgjwI8NQdP0fLsW4BVPYEi0pGKRXlzUjDRfysc__d3N2balNT7/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://dnajngiv.web.app,1,dnajngiv.web.app,-1,-1,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vScjd4oVd3idvWyOzw9B7qDZuVLxcVP-17fOi58xXlEKweb52bGLe8ObK43v9VKMr7LNeV3QANw3zEK/pub?start=true&amp;loop=true&amp;delayms=60000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://s3.ap-northeast-2.amazonaws.com/mymaniloveyou/index.html,1,s3.ap-northeast-2.amazonaws.com,7336,7821,1,Amazon,364
https://qrco.de/bfILzd,1,qrco.de,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vRZrCKBhBB61yLfOMVTv5oiBPPNMjXO4nezAsvJDk299B0BgzoQDj4A1jmX-M65z2hRo6zVYRP96HXE/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://q-r.to/amzjpmduihsues,1,q-r.to,-1,-1,1,Amazon,394
https://fkhibaiuc.web.app/,1,fkhibaiuc.web.app,-1,-1,0,None,-1
perm.ru,0,perm.ru,10599,10976,0,None,-1
https://docs.google.com/presentation/d/1gxS9M76yjKOeVqt_gHLbmfAW7wcYj-P9Ewg3M6v-UxA,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://bakerysanemanetmsilnowsetready.weebly.com/,1,bakerysanemanetmsilnowsetready.weebly.com,7113,7304,0,None,-1
https://c36c368022d.blogspot.com/?m=1,1,c36c368022d.blogspot.com,-1,-1,0,None,-1
managebuilding.com,0,managebuilding.com,7906,8036,1,Amazon,394
https://kjhgghj.w3spaces.com/,1,kjhgghj.w3spaces.com,1732,1826,1,Amazon,394
https://pub-b5e623ed07ab4e6294456c7beed1dbed.r2.dev/index.html,1,pub-b5e623ed07ab4e6294456c7beed1dbed.r2.dev,-1,-1,0,None,-1
https://goviali.ro/creds/,1,goviali.ro,236,365,1,Let's Encrypt,89
blockchain.com,0,blockchain.com,-1,-1,1,Google Trust Services,90
igotgames.net,0,igotgames.net,-1,-1,0,None,-1
uisp.com,0,uisp.com,-1,-1,1,Amazon,395
https://pub-1dad3b4345f64f8c93a3cfe4ab13940f.r2.dev/index.html,1,pub-1dad3b4345f64f8c93a3cfe4ab13940f.r2.dev,-1,-1,0,None,-1
jw.org,0,jw.org,9693,9862,1,DigiCert Inc,365
https://allegrolokalnie.pl-oferta191220162.icu,1,allegrolokalnie.pl-oferta191220162.icu,30,365,0,None,-1
https://pay.transacionalsr.online/nWrxGWAWKxO3654?utm_source=organic&amp;utm_campaign=&amp;utm_medium=&amp;utm_content=&amp;utm_term=&amp;xcod=&amp;document=628.325.753-40&amp;name=Julio+Cesar+Rodrigues+Sousa,1,pay.transacionalsr.online,29,365,0,None,-1
https://tznetcommsinsured.weebly.com/,1,tznetcommsinsured.weebly.com,7113,7304,0,None,-1
sephora.com,0,sephora.com,10586,12782,1,DigiCert Inc,367
mailplug.com,0,mailplug.com,8393,10592,1,Sectigo Limited,379
https://docs.google.com/drawings/d/1UUuP9msTHoWnB3lbB0MUZxvOMyvFW97ThWh81BNBtwY/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://qrco.de/bfInXo,1,qrco.de,-1,-1,1,Amazon,394
gamehub.cam,0,gamehub.cam,-1,-1,1,Google Trust Services,90
https://new-recovery.info-meta-noreply.com/greentick/login.php,1,new-recovery.info-meta-noreply.com,442,730,1,Let's Encrypt,89
saarbruecker-zeitung.de,0,saarbruecker-zeitung.de,-1,-1,1,Sectigo Limited,396
playticorp.com,0,playticorp.com,2794,4018,0,None,-1
v-cdn.net,0,v-cdn.net,3269,3652,0,None,-1
thesamba.com,0,thesamba.com,9884,11322,1,Google Trust Services,90
coomer.su,0,coomer.su,1120,1461,1,Let's Encrypt,89
lrytas.lt,0,lrytas.lt,4704,4749,1,Google Trust Services,90
https://bit.ly/41jGMfd,1,bit.ly,-1,-1,1,DigiCert Inc,364
caissedesdepots.fr,0,caissedesdepots.fr,10762,10846,1,DigiCert Inc,381
https://us22.campaign-archive.com/?u=484a619766307b31ad7cba0ea&id=105d9ae5b3,1,us22.campaign-archive.com,6833,9131,1,DigiCert Inc,365
traveljoy.com,0,traveljoy.com,10014,11322,1,Amazon,394
walkmeusercontent.com,0,walkmeusercontent.com,2359,2557,0,None,-1
https://qrco.de/bfNn6p,1,qrco.de,-1,-1,1,Amazon,394
lithub.com,0,lithub.com,4122,5479,1,Amazon,394
cancer.net,0,cancer.net,-1,-1,1,Let's Encrypt,89
https://bit.ly/3Zhbkgq,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://kzuqqvru.firebaseapp.com/,1,kzuqqvru.firebaseapp.com,-1,-1,1,Google Trust Services,89
jobappnetwork.com,0,jobappnetwork.com,7731,8035,0,None,-1
ekb.eg,0,ekb.eg,-1,-1,0,None,-1
gigafile.nu,0,gigafile.nu,5501,6575,1,Sectigo Limited,396
trucksbook.eu,0,trucksbook.eu,-1,-1,1,Let's Encrypt,89
kinja-img.com,0,kinja-img.com,4299,4383,1,GlobalSign nv-sa,396
https://pub-3c1c9165bb9c4a87820418ea5debe3d7.r2.dev/playnet.html?,1,pub-3c1c9165bb9c4a87820418ea5debe3d7.r2.dev,-1,-1,0,None,-1
canoe.ca,0,canoe.ca,981,1096,0,None,-1
https://flux-routiere.info/index.php,1,flux-routiere.info,-1,-1,0,None,-1
xhscdn.com,0,xhscdn.com,3675,6575,0,None,-1
geoview.info,0,geoview.info,-1,-1,1,Let's Encrypt,89
trustberrie.com,0,trustberrie.com,357,730,0,None,-1
animeworld.ac,0,animeworld.ac,-1,-1,1,"CLOUDFLARE, INC.",90
https://redirectfibanhj.firebaseapp.com/,1,redirectfibanhj.firebaseapp.com,-1,-1,0,None,-1
https://mail-106523.weeblysite.com/,1,mail-106523.weeblysite.com,4656,4748,0,None,-1
opencopy.homes,0,opencopy.homes,113,365,0,None,-1
heise.de,0,heise.de,-1,-1,1,Let's Encrypt,89
https://qrco.de/bfTctG,1,qrco.de,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vR0lrCSyf7DmQPHLe1QFDiXLSWdxSL9gHuJp3Q96FOXhxwiZKSex9Ml16ouRqpdar_z_ytjcd1NQcIF/pub?start=true&amp;loop=true&amp;delayms=1000,1,docs.google.com,-1,-1,1,Google Trust Services,83
showjet.net,0,showjet.net,4422,4748,1,GlobalSign nv-sa,396
5paisa.com,0,5paisa.com,9234,9496,1,DigiCert Inc,365
https://ipfs.io/ipfs/QmNpb5RTYPbj9KrpQmxXkTMMLufdEhGgn7UnsPnRkf9cxT,1,ipfs.io,4143,4383,1,Google Trust Services,90
https://replug.link/77a4fcc0,1,replug.link,2044,2192,0,None,-1
spaceship.net,0,spaceship.net,9374,9497,0,None,-1
https://sites.google.com/view/myat-tlogiin/home,1,sites.google.com,10230,11322,1,Google Trust Services,83
https://bradesco.seguropj.com/modulo_bradesco/html/seguranca_corporativa/pj/index.php,1,bradesco.seguropj.com,14,365,0,None,-1
static9.net.au,0,static9.net.au,-1,-1,0,None,-1
syfy.com,0,syfy.com,9603,10227,1,DigiCert Inc,366
https://q-r.to/bfIPP3,1,q-r.to,-1,-1,1,Amazon,394
ns1global.net,0,ns1global.net,2061,2192,0,None,-1
ddnskey.com,0,ddnskey.com,794,1096,0,None,-1
bingviz.com,0,bingviz.com,2134,2192,0,None,-1
http://signin.microsoft.com.cerblos.ch/,1,signin.microsoft.com.cerblos.ch,-1,-1,0,None,-1
https://ipfs.io/ipfs/QmXU3BXTK9eycVQojmE9je1XwV3dJyZar11GrA84DVjQua,1,ipfs.io,4143,4383,1,Google Trust Services,90
https://qrco.de/bfMSkE,1,qrco.de,-1,-1,1,Amazon,394
kwtx.com,0,kwtx.com,10739,10958,1,Amazon,395
https://docs.google.com/presentation/d/e/2PACX-1vREqERe6Rl53W46ifiW2oIDD1IXYFqTRlVUTuqtOjKEIOhjV0ztHbVW1DZBt4Go0fxCVCiyrrP84k_w/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
uitm.edu.my,0,uitm.edu.my,9285,10592,1,Sectigo Limited,392
https://pdcyr2.webwave.dev/?forcePageWithoutCdn=true,1,pdcyr2.webwave.dev,-1,-1,0,None,-1
https://qrco.de/bfHELO,1,qrco.de,-1,-1,1,Amazon,394
topuniversities.com,0,topuniversities.com,8540,9497,1,Google Trust Services,90
sparkle0.com,0,sparkle0.com,1283,1461,0,None,-1
https://totalredirectingav.web.app/,1,totalredirectingav.web.app,-1,-1,1,Google Trust Services,89
https://zibra2025.weebly.com/,1,zibra2025.weebly.com,7113,7304,0,None,-1
https://pub-9faa40df2f0b43a9b8e8648575f94760.r2.dev/english.html#YWJ1c2VAb3B0dXNuZXQuY29t,1,pub-9faa40df2f0b43a9b8e8648575f94760.r2.dev,-1,-1,0,None,-1
https://att-10248.weeblysite.com/,1,att-10248.weeblysite.com,4656,4748,0,None,-1
http://utg.lxf.temporary.site,1,utg.lxf.temporary.site,776,1096,0,None,-1
http://ssfgfq12.ukit.me/,1,ssfgfq12.ukit.me,3202,3287,1,GoGetSSL,395
https://tds67586i7fusryuyiugkj-ys64dufy576uyijt.teemill.com/,1,tds67586i7fusryuyiugkj-ys64dufy576uyijt.teemill.com,3710,4749,1,Google Trust Services,89
https://linkin.bio/01inge/,1,linkin.bio,-1,-1,1,Amazon,395
microless.com,0,microless.com,3824,4018,1,Let's Encrypt,89
https://mrelay-planning.com/,1,mrelay-planning.com,17,365,0,None,-1
moe.gov.my,0,moe.gov.my,10398,10592,1,GlobalSign nv-sa,180
appcast.io,0,appcast.io,4227,5113,1,Let's Encrypt,89
https://videotronsecurity2470.weebly.com/,1,videotronsecurity2470.weebly.com,7113,7304,0,None,-1
gotii.com,0,gotii.com,7367,8035,0,None,-1
https://suite-trezorapp.netlify.app/,1,suite-trezorapp.netlify.app,-1,-1,1,DigiCert Inc,396
https://bit.ly/4hQKtyO,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://pub-5129c5d81f084db8bec88b6bbafdc82f.r2.dev/index.html,1,pub-5129c5d81f084db8bec88b6bbafdc82f.r2.dev,-1,-1,0,None,-1
https://iuvskjhrpkmhl.web.app/,1,iuvskjhrpkmhl.web.app,-1,-1,1,Google Trust Services,89
https://frioaztuygfjla.weebly.com/,1,frioaztuygfjla.weebly.com,7113,7304,1,Let's Encrypt,89
https://bafkreiaeulq2jolqjk7o7p272k3c5zyo46tvwxd37nums3argstwbz4br4.ipfs.dweb.link/?NL2J7V8KQ=LJ7P9Q2K8VbWFyLm1hcmlhb4Z7QPK2N8JmlAaW5haWwuaXQ&amp;mode=retrievalN2K7QP8LJX,1,bafkreiaeulq2jolqjk7o7p272k3c5zyo46tvwxd37nums3argstwbz4br4.ipfs.dweb.link,3128,3287,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vTja6deePTks5sChm-pDk1jOO_1SGJfp6U07UNKE1wpkR5bHuCieRpHhZgPlZRF5OJbxYWJw9f5rzB0/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
oakley.com,0,oakley.com,11201,11324,1,DigiCert Inc,386
https://addons--mozilla-orgs.webflow.io/,1,addons--mozilla-orgs.webflow.io,4516,5479,1,Google Trust Services,90
toonworld4all.me,0,toonworld4all.me,2185,2557,1,Google Trust Services,90
khinsider.com,0,khinsider.com,7649,8035,1,Google Trust Services,90
uni.edu,0,uni.edu,13199,14245,1,Internet2,396
littlewoods.com,0,littlewoods.com,10519,10591,1,DigiCert Inc,367
https://bit.ly/-ICorreos,1,bit.ly,-1,-1,1,DigiCert Inc,364
tiktokeu-cdn.com,0,tiktokeu-cdn.com,267,365,0,None,-1
https://docs.google.com/drawings/d/1L-L63B-3euGjAmK-R16-r2hBzDsbfceq0WrlqmtZdAY/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://eqhvb-88ffe.web.app/,1,eqhvb-88ffe.web.app,-1,-1,1,Google Trust Services,89
http://allegrolokalnie.oferta477353529.shop,1,allegrolokalnie.oferta477353529.shop,68,365,0,None,-1
https://bellservice8778767.weebly.com/,1,bellservice8778767.weebly.com,7113,7304,0,None,-1
https://melladflouknba.firebaseapp.com/,1,melladflouknba.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://qrco.de/bfTxOJ,1,qrco.de,-1,-1,1,Amazon,394
teleparty.com,0,teleparty.com,2115,2192,1,Let's Encrypt,89
brainly.co.id,0,brainly.co.id,-1,-1,1,Google Trust Services,90
litatom.com,0,litatom.com,2400,2557,1,DigiCert Inc,364
novaventa.com.co,0,novaventa.com.co,-1,-1,1,Amazon,395
wwwck444.com,0,wwwck444.com,219,730,1,Let's Encrypt,89
https://vignanapeetham.in/account.signinLatestversionbestsmartlogin.secure.new.web-upgrade/auth/index.php,1,vignanapeetham.in,1133,1461,0,None,-1
https://clinicafatima.com/dejj/simple/auth/duj.html,1,clinicafatima.com,3808,4018,0,None,-1
ebay.ie,0,ebay.ie,8929,9131,1,Sectigo Limited,365
roszdravnadzor.ru,0,roszdravnadzor.ru,7651,7670,0,None,-1
https://sxoftmix.godaddysites.com/,1,sxoftmix.godaddysites.com,4322,6940,1,"GoDaddy.com, Inc.",397
https://q-r.to/bfKNf3,1,q-r.to,-1,-1,1,Amazon,394
https://docs.google.com/drawings/d/10rqW9sOf9w0gPn_Rq1LCB8cq-KUgAGu3lBF2mIIrhto/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
hikcentralconnect.com,0,hikcentralconnect.com,-1,-1,1,GlobalSign nv-sa,396
